trip_id,driver_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,distance_miles,duration,avg_speed,max_speed,hard_brakes,time_of_day,weather
568,DRIVER-18,2025-09-07 08:12:40.432612,2025-09-07 09:32:40.432612,40.94273293201674,-74.00628290075832,40.95885070398576,-73.95119947337967,41.9,80,26.6,76.6,0,morning,storm
569,DRIVER-37,2025-09-12 15:56:56.042506,2025-09-12 16:54:56.042506,40.75993263578832,-73.90493775967789,40.75664172715937,-73.7835742154173,55.3,58,26.8,77.9,3,evening,rain
570,DRIVER-4,2025-09-07 14:54:02.161967,2025-09-07 16:06:02.161967,40.866247570343745,-74.14772359315197,40.799254455242114,-74.03597105604099,10.4,72,69.5,68.4,0,afternoon,clear
571,DRIVER-23,2025-09-08 10:20:16.219611,2025-09-08 11:05:16.219611,40.66218941079607,-74.12232611029508,40.76931004398179,-73.81621809605316,21.5,45,33.3,76.3,1,afternoon,rain
572,DRIVER-3,2025-09-11 17:06:42.299696,2025-09-11 18:33:42.299696,40.56258861144348,-73.85423474041468,40.78050799783755,-73.77601023635134,35.8,87,68.5,56.8,1,night,storm
573,DRIVER-25,2025-09-13 13:22:11.076076,2025-09-13 14:28:11.076076,40.77031624842256,-74.02133436828265,40.52315664217073,-73.82462298783102,83.7,66,66.3,67.5,0,morning,fog
574,DRIVER-18,2025-09-12 00:53:34.607098,2025-09-12 01:32:34.607098,40.60889171009823,-73.71533825729952,40.93859801284002,-73.75186470194629,43.5,39,69.7,88.1,0,morning,clear
575,DRIVER-41,2025-09-13 12:39:26.325696,2025-09-13 13:07:26.325696,40.90962388117522,-73.75816415617383,40.66360686188898,-74.0074047699303,17.8,28,20.5,81.9,2,morning,rain
576,DRIVER-34,2025-09-12 00:33:01.343026,2025-09-12 01:09:01.343026,40.99957244526357,-73.79846030834072,40.5504772122178,-74.13011828710708,29.1,36,63,86.4,0,night,rain
577,DRIVER-31,2025-09-09 08:10:04.327532,2025-09-09 09:47:04.327532,40.517963295918136,-74.09146863376283,40.650925396678595,-73.8141202688346,61.5,97,25.8,81.4,0,morning,storm
578,DRIVER-14,2025-09-11 02:10:23.419231,2025-09-11 03:29:23.419231,40.75328743726713,-74.12603189109824,40.88023537483263,-73.95080689152383,5.9,79,58.4,52.3,0,afternoon,rain
579,DRIVER-13,2025-09-09 23:06:01.985451,2025-09-10 00:23:01.985451,40.91799591254175,-73.76108180896657,40.83152540723408,-73.7484131753913,35.6,77,48.8,87.8,0,afternoon,snow
580,DRIVER-35,2025-09-13 13:52:52.066084,2025-09-13 14:56:52.066084,40.98030641722628,-74.12086184545133,40.61357327993159,-74.18628927336835,28.9,64,40.1,79.2,3,afternoon,fog
581,DRIVER-26,2025-09-11 06:43:08.699987,2025-09-11 07:47:08.699987,40.512388144429764,-74.19367736705716,40.65622192159371,-73.98544556091595,80.3,64,29.6,56.9,2,afternoon,snow
582,DRIVER-50,2025-09-08 21:02:57.082851,2025-09-08 22:28:57.082851,40.82092522615658,-74.12023845129738,40.80751637635518,-74.00013601999088,68.9,86,50.3,63.2,3,afternoon,storm
583,DRIVER-6,2025-09-12 05:24:45.762245,2025-09-12 05:34:45.762245,40.541700730257816,-73.9804444688219,40.60187700627951,-74.01049885029896,64.6,10,56.9,62.8,1,evening,snow
584,DRIVER-21,2025-09-13 09:18:55.321443,2025-09-13 10:36:55.321443,40.73912603003036,-73.93078987339325,40.87254294268435,-73.95769185669015,63.3,78,32,74.8,0,night,clear
585,DRIVER-7,2025-09-12 13:25:51.425053,2025-09-12 13:55:51.425053,40.88122212309747,-73.762386548584,40.7410182030525,-73.98326981504965,74.9,30,24.1,72.5,1,night,clear
586,DRIVER-10,2025-09-12 02:36:39.188254,2025-09-12 04:10:39.188254,40.84863142864418,-73.99045173689072,40.77482010790164,-74.00062758365952,41.1,94,59.2,87.8,0,afternoon,clear
587,DRIVER-16,2025-09-09 19:09:22.633497,2025-09-09 19:32:22.633497,40.82507045417248,-73.98529128782913,40.53137833582127,-73.89132807093561,42.4,23,48,59.4,4,afternoon,storm
588,DRIVER-22,2025-09-08 02:02:00.798091,2025-09-08 02:32:00.798091,40.666975886111224,-73.9495900517793,40.74615473650086,-74.11624880381245,53.4,30,21.5,61.8,3,evening,snow
589,DRIVER-27,2025-09-08 02:22:06.732046,2025-09-08 03:28:06.732046,40.54506469059679,-73.75273071397191,40.7234915758537,-73.79003871491346,28.5,66,53.4,70.4,3,afternoon,clear
590,DRIVER-43,2025-09-11 10:01:57.859420,2025-09-11 11:36:57.859420,40.82712598141797,-73.99147779770664,40.88864939460616,-73.80545213523362,43.7,95,34.8,53.2,3,afternoon,fog
591,DRIVER-23,2025-09-09 07:26:56.792605,2025-09-09 07:48:56.792605,40.56368901532555,-74.19789829692134,40.69074037644921,-73.94059386107082,17.7,22,24,62.5,3,afternoon,rain
592,DRIVER-6,2025-09-12 23:01:53.421406,2025-09-12 23:33:53.421406,40.92219099637015,-74.10427259038018,40.78712894254747,-74.07572204072619,19.4,32,32.1,70.6,0,evening,storm
593,DRIVER-38,2025-09-09 15:05:26.703853,2025-09-09 15:23:26.703853,40.864866762268846,-74.08406750183597,40.56361496301677,-74.0486878135764,27.8,18,63.3,65.2,0,evening,fog
594,DRIVER-48,2025-09-12 12:14:33.494486,2025-09-12 12:26:33.494486,40.65709729991666,-74.18131414514478,40.78140283448308,-73.7376859593547,61.2,12,65.1,68.2,3,morning,fog
595,DRIVER-41,2025-09-12 10:00:14.768263,2025-09-12 10:33:14.768263,40.99512682411673,-73.86726296998222,40.5262700208868,-74.14188714938038,39.7,33,39.3,53.5,1,morning,storm
596,DRIVER-38,2025-09-10 11:42:43.978731,2025-09-10 12:05:43.978731,40.63515818349129,-73.87086014641208,40.974894614448864,-74.17108548624927,10.1,23,24.6,82.8,4,afternoon,clear
597,DRIVER-27,2025-09-10 10:30:39.405029,2025-09-10 11:08:39.405029,40.63993765233681,-74.15682751386122,40.84755631973981,-73.71458996802475,21.6,38,63.3,55.6,1,evening,storm
598,DRIVER-25,2025-09-09 13:09:35.457698,2025-09-09 13:34:35.457698,40.783605902435816,-73.98676832819237,40.69058772894604,-74.06635521848027,9.6,25,33.5,58.5,0,afternoon,storm
599,DRIVER-41,2025-09-12 06:56:10.351748,2025-09-12 07:23:10.351748,40.98931787766139,-74.09763423619671,40.69044711454784,-74.10631249610715,66.1,27,60.3,65.8,3,afternoon,storm
600,DRIVER-7,2025-09-08 13:53:56.995921,2025-09-08 15:05:56.995921,40.67994119514954,-73.79428109591947,40.70100846470005,-73.78444484995002,41,72,30,86.8,4,night,fog
601,DRIVER-46,2025-09-13 08:42:56.558555,2025-09-13 09:11:56.558555,40.919492601461144,-73.96479123352296,40.6546130059774,-74.1612390416719,80.8,29,40.3,75.3,4,morning,snow
602,DRIVER-30,2025-09-12 15:05:42.304604,2025-09-12 15:49:42.304604,40.52251260046725,-73.99639210667658,40.8928770246935,-73.85667173311926,67.1,44,34.4,59.4,0,afternoon,snow
603,DRIVER-24,2025-09-07 08:05:51.947255,2025-09-07 08:30:51.947255,40.62064472171526,-74.05654994912128,40.79580892236723,-73.91910097818989,56.4,25,62.1,74.5,0,morning,storm
604,DRIVER-27,2025-09-07 05:30:20.157305,2025-09-07 05:49:20.157305,40.99870376802257,-73.96502093922513,40.94548764436069,-73.93450971878173,55.6,19,64.4,86.2,2,evening,fog
605,DRIVER-13,2025-09-13 06:07:46.824589,2025-09-13 06:44:46.824589,40.81577268227484,-74.02662692201599,40.661408475066565,-74.00706286782545,53.5,37,41.6,78.5,2,morning,fog
606,DRIVER-43,2025-09-12 10:44:53.557300,2025-09-12 11:59:53.557300,40.84007315151937,-73.88766345651723,40.68616376751753,-73.91886604274848,69.5,75,66.7,57.4,1,morning,rain
607,DRIVER-7,2025-09-07 04:46:55.858312,2025-09-07 05:09:55.858312,40.541915044977216,-73.92276262893397,40.63190988327159,-73.8040960978422,48.9,23,47.8,64.7,3,afternoon,storm
608,DRIVER-2,2025-09-07 21:22:58.758296,2025-09-07 21:41:58.758296,40.800055792334064,-73.75732460224974,40.6925804381342,-73.85232813655259,80.4,19,46.1,60.7,0,afternoon,clear
609,DRIVER-47,2025-09-13 08:56:36.972314,2025-09-13 09:37:36.972314,40.966411285817216,-74.0143835021267,40.78510205755277,-73.96790408170882,43.4,41,39.1,55.8,1,afternoon,fog
610,DRIVER-46,2025-09-10 00:33:28.348797,2025-09-10 01:14:28.348797,40.565509254675234,-73.88963994728583,40.86294395201576,-73.86635266314369,84.2,41,20.2,73.2,2,morning,snow
611,DRIVER-1,2025-09-11 14:40:36.569688,2025-09-11 15:46:36.569688,40.83670221202174,-73.9304300066037,40.89405281260666,-74.09956180649345,63.4,66,61.9,83.9,3,evening,clear
612,DRIVER-1,2025-09-13 03:36:05.181329,2025-09-13 04:17:05.181329,40.76897032492142,-73.78219324694454,40.66722327742719,-74.1875129691008,58.2,41,54.2,75.7,3,afternoon,clear
613,DRIVER-27,2025-09-12 02:26:43.809717,2025-09-12 03:42:43.809717,40.808692171204626,-73.84532529661813,40.56448977085721,-73.9061682288059,72.4,76,31.1,85.4,4,night,clear
614,DRIVER-4,2025-09-09 19:51:01.799991,2025-09-09 21:00:01.799991,40.85322833323186,-73.99651410940345,40.85709194281219,-74.15582273112683,77.4,69,32.9,68,2,evening,snow
615,DRIVER-48,2025-09-07 03:30:14.154042,2025-09-07 04:33:14.154042,40.731937766820494,-74.09770310904631,40.90539672467834,-74.16906225785299,28.3,63,42.2,65.1,4,night,snow
616,DRIVER-21,2025-09-12 18:10:16.566993,2025-09-12 19:39:16.566993,40.5151773927913,-73.75681512387948,40.84651940330595,-73.96431561452381,8.1,89,45,80.3,1,night,storm
617,DRIVER-42,2025-09-07 11:18:06.520801,2025-09-07 12:42:06.520801,40.57100649068519,-74.0894234509538,40.67324952793134,-73.74566063676428,36.9,84,61.2,50.9,2,night,storm
618,DRIVER-9,2025-09-12 19:04:38.154366,2025-09-12 20:10:38.154366,40.50870684917936,-73.72254222557055,40.66332324897173,-73.96563722760969,12,66,21.1,61.4,1,afternoon,clear
619,DRIVER-24,2025-09-07 21:47:36.400816,2025-09-07 22:52:36.400816,40.602206393036234,-74.08823242645799,40.897986953546535,-73.80465556438257,39.3,65,32.3,68.7,4,evening,snow
620,DRIVER-1,2025-09-13 12:27:33.088013,2025-09-13 12:46:33.088013,40.89825072504896,-73.71492270693938,40.84224664566627,-73.80936653077472,49.7,19,36.4,83.7,4,evening,snow
621,DRIVER-47,2025-09-11 23:47:43.930357,2025-09-12 00:51:43.930357,40.50609606367571,-73.84507178461598,40.84041488281531,-74.09515049060838,13.7,64,59.8,63.6,3,night,clear
622,DRIVER-28,2025-09-10 07:03:54.849346,2025-09-10 07:24:54.849346,40.7124715872717,-74.05154800726712,40.547121260075656,-73.9444139130506,77.2,21,57.6,60,2,morning,snow
623,DRIVER-24,2025-09-07 19:59:16.006572,2025-09-07 20:27:16.006572,40.774985031261494,-73.82819069068866,40.731838531582156,-74.09748097440527,10.7,28,67.8,58,2,morning,snow
624,DRIVER-25,2025-09-07 11:37:13.899320,2025-09-07 13:16:13.899320,40.533094655213404,-73.82782706284844,40.78419428066039,-74.08737158113678,78.6,99,64.3,74,3,morning,clear
625,DRIVER-1,2025-09-11 03:46:56.047930,2025-09-11 04:43:56.047930,40.63705574771883,-74.19695002462338,40.57071706930291,-73.93533347032387,57.7,57,63.8,58,3,evening,clear
626,DRIVER-48,2025-09-08 07:09:58.224216,2025-09-08 08:46:58.224216,40.828020588262135,-73.87241482114099,40.563204006160355,-74.19722471478852,77,97,55.8,57.4,0,night,snow
627,DRIVER-5,2025-09-08 16:15:58.056109,2025-09-08 16:32:58.056109,40.85023235837931,-74.04142506048441,40.52960962331123,-73.88884035619608,63.2,17,23.6,66.9,3,evening,fog
628,DRIVER-49,2025-09-12 11:28:17.307622,2025-09-12 12:23:17.307622,40.63915185450953,-73.86993184562196,40.70388944173036,-73.77813381026996,64.8,55,42.7,68.8,1,evening,clear
629,DRIVER-31,2025-09-08 02:17:25.910127,2025-09-08 02:39:25.910127,40.63760982278092,-73.743879722877,40.75204759196755,-73.72692178973487,14.9,22,52.9,57.6,4,night,snow
630,DRIVER-50,2025-09-12 05:51:43.827727,2025-09-12 06:35:43.827727,40.5401428577758,-73.92940498056603,40.94610299066031,-74.11404679192388,84.5,44,48.7,64.1,4,night,clear
631,DRIVER-41,2025-09-07 21:08:56.937290,2025-09-07 21:26:56.937290,40.715479661493816,-74.06573564944415,40.7443664879725,-73.93860801443692,28.5,18,27.8,74.6,1,afternoon,fog
632,DRIVER-28,2025-09-08 17:26:55.353803,2025-09-08 18:46:55.353803,40.52314219601057,-73.86519768678073,40.513162246731255,-74.03950492844045,9.2,80,66.4,77.2,0,evening,clear
633,DRIVER-15,2025-09-08 09:15:48.118814,2025-09-08 10:06:48.118814,40.75148914918222,-73.9021599894061,40.76335754787112,-73.81306860974897,29.2,51,21.4,66.9,2,morning,rain
634,DRIVER-17,2025-09-09 14:03:16.668842,2025-09-09 15:22:16.668842,40.91345878551945,-74.18745008334992,40.998310071887865,-74.17417658923189,57.4,79,53.2,55.1,1,morning,rain
635,DRIVER-46,2025-09-11 04:32:01.644480,2025-09-11 05:43:01.644480,40.970168819664686,-74.08565243934565,40.54276573925969,-73.82746251712935,15.3,71,23.8,76.8,4,night,snow
636,DRIVER-50,2025-09-08 16:36:30.206078,2025-09-08 17:32:30.206078,40.70907531573956,-73.91057479501117,40.951488320839125,-74.093739967945,82.5,56,43,60.8,3,evening,storm
637,DRIVER-23,2025-09-13 10:16:36.437116,2025-09-13 11:03:36.437116,40.67699325996456,-73.73707133020335,40.84728222361045,-73.78041618124868,75.8,47,23,50.7,1,morning,clear
638,DRIVER-8,2025-09-11 01:04:13.626676,2025-09-11 01:48:13.626676,40.78095903533407,-74.13834792625423,40.78372414067705,-74.09479609576798,69.6,44,21.8,81.1,4,morning,rain
639,DRIVER-5,2025-09-09 01:07:01.010993,2025-09-09 01:21:01.010993,40.660759672231066,-74.16525728885607,40.810526866153396,-73.99492272118937,48.2,14,25.8,59.9,4,night,clear
640,DRIVER-32,2025-09-08 13:50:19.896094,2025-09-08 15:06:19.896094,40.764033236277015,-74.08054650265932,40.99492289847905,-73.72765025237814,5.7,76,40.6,73.2,4,evening,rain
641,DRIVER-26,2025-09-10 02:55:36.230407,2025-09-10 04:12:36.230407,40.508762786904114,-73.86752370487547,40.74517985720508,-73.89011479690602,55.4,77,43.4,74.3,0,morning,clear
642,DRIVER-28,2025-09-13 09:23:25.975397,2025-09-13 09:34:25.975397,40.80802866622973,-74.0356221294064,40.59861336586652,-73.94378596511012,74.6,11,53.6,78.8,4,morning,clear
643,DRIVER-4,2025-09-06 19:22:32.644794,2025-09-06 20:42:32.644794,40.575482034078156,-73.9595680692959,40.78276385582346,-73.91107739625329,72.7,80,56.8,78.4,2,evening,rain
644,DRIVER-41,2025-09-08 08:18:43.369135,2025-09-08 09:48:43.369135,40.93498615731355,-73.81376601976315,40.652799833626496,-73.77427945501023,70.6,90,26.3,87.3,4,afternoon,storm
645,DRIVER-41,2025-09-09 09:03:30.300741,2025-09-09 09:14:30.300741,40.77271347692178,-73.74641425954657,40.65468380894383,-74.16575129074336,35,11,54.3,76,1,evening,fog
646,DRIVER-26,2025-09-12 02:08:18.961808,2025-09-12 03:22:18.961808,40.83837807425419,-73.76113072758437,40.58362996154773,-74.19166035132544,9.9,74,32.6,77.3,3,night,rain
647,DRIVER-43,2025-09-11 12:56:08.099048,2025-09-11 13:46:08.099048,40.89799404703248,-73.73795152882869,40.581577599547884,-73.82050110244823,65,50,33.7,56.2,3,afternoon,clear
648,DRIVER-30,2025-09-11 15:15:48.938255,2025-09-11 15:40:48.938255,40.664688102181046,-73.93189699800169,40.74662179278171,-73.87085808589889,23.7,25,69.2,81.3,2,evening,storm
649,DRIVER-22,2025-09-07 12:37:10.635307,2025-09-07 13:04:10.635307,40.79685681357728,-73.74205338808224,40.62193228093795,-73.96899751310605,24.1,27,63.1,66.9,0,afternoon,clear
650,DRIVER-35,2025-09-08 20:14:11.972441,2025-09-08 21:49:11.972441,40.619248161086546,-74.12376759949044,40.71101417670855,-73.86903998650216,39.8,95,20.6,84.6,2,evening,clear
651,DRIVER-8,2025-09-07 18:12:18.964867,2025-09-07 18:46:18.964867,40.98014796392062,-73.99833139794681,40.84683134670138,-73.72111312277933,42,34,52.2,53.4,0,morning,clear
652,DRIVER-40,2025-09-10 02:55:55.405476,2025-09-10 03:06:55.405476,40.5053159459436,-74.0041973857243,40.65943730494106,-73.82575370719516,63.8,11,62.6,84,4,afternoon,storm
653,DRIVER-15,2025-09-08 03:30:55.647618,2025-09-08 03:46:55.647618,40.59177969790919,-73.88860467350707,40.72206619302392,-73.88787452060245,14.1,16,50.1,83,0,night,clear
654,DRIVER-37,2025-09-13 11:29:11.418311,2025-09-13 11:42:11.418311,40.94931159386562,-74.08414117925128,40.616256425309714,-73.78170739079974,33.1,13,59.2,89.2,4,evening,fog
655,DRIVER-40,2025-09-07 12:53:41.002788,2025-09-07 13:13:41.002788,40.86213887894034,-74.10916709617045,40.564353081363066,-73.86731362810403,61.3,20,37.1,75.3,4,morning,storm
656,DRIVER-26,2025-09-08 20:14:20.716252,2025-09-08 20:26:20.716252,40.891594345380724,-73.98456468986633,40.849521354242,-74.04819550117895,75.6,12,59.4,75.8,0,night,rain
657,DRIVER-3,2025-09-08 22:40:14.509189,2025-09-08 23:23:14.509189,40.63286504534808,-73.82014220521306,40.67614339407019,-74.10594824925293,55.1,43,59.6,65.4,3,night,snow
658,DRIVER-42,2025-09-11 08:11:43.423962,2025-09-11 08:23:43.423962,40.86426527820886,-73.86423139523534,40.98621756919183,-73.77076288319219,72.1,12,31.7,78.6,1,morning,snow
659,DRIVER-7,2025-09-11 18:08:13.007186,2025-09-11 18:20:13.007186,40.854165876123055,-74.07704227621878,40.9966071122313,-73.78896170615607,82.2,12,31.9,60.9,4,night,storm
660,DRIVER-27,2025-09-12 10:45:58.421072,2025-09-12 11:09:58.421072,40.67313165039912,-73.89457586981113,40.645696479888876,-73.75681797461598,52.9,24,69.5,67.3,0,evening,rain
661,DRIVER-31,2025-09-09 22:10:59.024418,2025-09-09 22:28:59.024418,40.731457302037256,-73.94262259995456,40.553138093918804,-73.70483577832344,38.7,18,62.8,57.9,3,afternoon,rain
662,DRIVER-47,2025-09-09 16:43:49.108139,2025-09-09 18:14:49.108139,40.912923878902085,-74.14894867861764,40.991916243774284,-73.71992146916004,44,91,66.6,67.1,2,night,storm
663,DRIVER-15,2025-09-12 15:27:50.698856,2025-09-12 16:33:50.698856,40.94707559806193,-73.93315494130292,40.77339067056106,-74.19867075949385,28.2,66,37.4,68,0,morning,snow
664,DRIVER-36,2025-09-10 09:51:56.805519,2025-09-10 10:10:56.805519,40.87383190631677,-73.81383089086967,40.93481105072554,-74.10558254482059,74.8,19,67.8,54.5,1,morning,fog
665,DRIVER-50,2025-09-08 06:58:11.067330,2025-09-08 07:52:11.067330,40.69522505589171,-74.19945111944409,40.97907277338543,-74.03560403584888,71.1,54,34.6,50.4,3,evening,clear
666,DRIVER-26,2025-09-07 05:49:46.061265,2025-09-07 06:36:46.061265,40.81671554659292,-73.83941614669538,40.59757018352381,-73.98319543927757,66.4,47,38.6,66.4,3,night,clear
667,DRIVER-49,2025-09-09 07:16:10.440556,2025-09-09 08:04:10.440556,40.654054870991196,-73.71116308737588,40.90014068400913,-74.12720291433375,7,48,23.4,80.6,0,morning,fog
668,DRIVER-30,2025-09-10 03:17:38.692156,2025-09-10 04:39:38.692156,40.737611963323296,-73.97340717977178,40.83670316465781,-73.80337798608485,43,82,54.3,59.4,4,afternoon,rain
669,DRIVER-29,2025-09-09 21:02:11.750681,2025-09-09 21:47:11.750681,40.82662289636467,-73.77273141835516,40.92752289919909,-74.07766853842932,10,45,59.4,66.1,3,afternoon,clear
670,DRIVER-46,2025-09-10 15:46:19.934992,2025-09-10 17:01:19.934992,40.60419660025136,-73.88377316251527,40.6545296668903,-73.7351698386909,26.2,75,52.5,67.4,0,afternoon,storm
671,DRIVER-43,2025-09-08 11:25:39.843210,2025-09-08 11:36:39.843210,40.50412379097891,-73.8930203489089,40.73634441783116,-73.76784782673502,68.9,11,31.7,78.6,3,morning,snow
672,DRIVER-11,2025-09-08 12:24:40.989421,2025-09-08 13:41:40.989421,40.51011939948418,-74.00865207014321,40.55570764229367,-73.82248918864533,74.9,77,22.8,69.3,0,afternoon,clear
673,DRIVER-43,2025-09-11 19:10:39.110705,2025-09-11 19:41:39.110705,40.71184474341827,-74.0867540174507,40.96676206873668,-73.90451959125546,60.9,31,41.3,63,3,afternoon,rain
674,DRIVER-11,2025-09-11 01:37:54.236313,2025-09-11 03:03:54.236313,40.871201930419815,-73.85939837166568,40.923781865080336,-73.93230958064265,20.5,86,67.7,79.1,0,morning,fog
675,DRIVER-13,2025-09-11 04:37:09.251895,2025-09-11 05:56:09.251895,40.6278481106878,-73.7371310577931,40.910261130075455,-73.9676624682823,17,79,51.5,54.7,3,morning,storm
676,DRIVER-30,2025-09-08 11:27:51.439142,2025-09-08 12:03:51.439142,40.87940784317281,-73.7415185211337,40.8380074959124,-74.04301386485395,6.5,36,66.8,76.7,1,night,clear
677,DRIVER-35,2025-09-09 20:39:26.039556,2025-09-09 21:26:26.039556,40.65679180186501,-73.70051442114136,40.8477587671466,-73.80407589324126,60.3,47,54.3,70.6,1,evening,storm
678,DRIVER-38,2025-09-08 21:42:28.838176,2025-09-08 23:05:28.838176,40.908504983611685,-73.8156534878629,40.87086395191477,-73.89018709621645,28.8,83,33.9,50.6,0,evening,clear
679,DRIVER-10,2025-09-06 19:10:46.545521,2025-09-06 19:20:46.545521,40.55229689811691,-74.02504705404331,40.79416855550859,-74.14810446401161,31.9,10,47.7,54.7,0,morning,storm
680,DRIVER-19,2025-09-07 07:20:25.070471,2025-09-07 08:46:25.070471,40.97108525603424,-74.0812601559106,40.833800215445095,-73.77799169744891,5.3,86,67.4,69.7,1,afternoon,snow
681,DRIVER-15,2025-09-09 14:44:11.357109,2025-09-09 16:05:11.357109,40.828713383305114,-73.92946023078406,40.50724026821066,-73.93493679035879,10.6,81,48.8,72.9,0,evening,snow
682,DRIVER-45,2025-09-09 22:38:02.755137,2025-09-09 23:16:02.755137,40.529660519882896,-73.72447350997149,40.55724171934589,-73.84957475610337,76.2,38,24.1,67.1,2,evening,fog
683,DRIVER-31,2025-09-12 16:52:44.527413,2025-09-12 17:29:44.527413,40.97583779921025,-74.03689060785412,40.91869869524015,-74.04637718459905,52,37,29.9,88.9,0,night,fog
684,DRIVER-47,2025-09-07 23:55:13.978844,2025-09-08 01:26:13.978844,40.93962421475742,-74.00505671739239,40.71556587879834,-74.01622043153557,43.1,91,35.5,81.9,4,evening,clear
685,DRIVER-26,2025-09-08 02:37:56.159436,2025-09-08 03:39:56.159436,40.936243855586085,-73.71533748821054,40.94331138131389,-74.0577080915358,19.6,62,50.3,86.5,0,night,storm
686,DRIVER-7,2025-09-13 14:12:58.761444,2025-09-13 14:24:58.761444,40.80964255984362,-74.1292301730939,40.66024305124189,-73.76883108717897,49.7,12,65.2,87.6,0,afternoon,clear
687,DRIVER-41,2025-09-12 15:15:32.300673,2025-09-12 16:29:32.300673,40.7329698564581,-74.05177751897999,40.759135326635004,-74.09787240652477,45.4,74,55.3,57,2,evening,storm
688,DRIVER-36,2025-09-07 08:05:30.589133,2025-09-07 08:38:30.589133,40.574440115308334,-74.12998959511414,40.8872236208305,-74.06613653383505,60.3,33,61.6,85.7,1,morning,storm
689,DRIVER-28,2025-09-12 02:54:26.787793,2025-09-12 03:25:26.787793,40.50204221030073,-74.18871716207563,40.67392527142821,-73.89953349953707,77,31,30.9,52.2,2,evening,storm
690,DRIVER-18,2025-09-09 21:19:50.824875,2025-09-09 22:13:50.824875,40.84287921044894,-74.09306623409431,40.79504834303176,-73.78418575577703,69.4,54,53.7,89.8,0,morning,clear
691,DRIVER-8,2025-09-12 06:40:26.287362,2025-09-12 07:43:26.287362,40.60818724687132,-73.7949779451281,40.86098664236523,-74.14028579179197,76.3,63,66.7,85.6,2,evening,storm
692,DRIVER-29,2025-09-10 08:49:25.907332,2025-09-10 10:17:25.907332,40.51194492310601,-73.7861158582458,40.60249303984566,-73.83033974869144,33.7,88,66.8,86.7,1,afternoon,storm
693,DRIVER-37,2025-09-08 23:58:26.804446,2025-09-09 00:13:26.804446,40.553192963572144,-74.16799800638812,40.5761824883174,-74.11878290786,41.6,15,38.6,63,1,morning,storm
694,DRIVER-29,2025-09-10 01:33:14.467901,2025-09-10 02:09:14.467901,40.85054803705659,-74.02506913613493,40.97541172299205,-73.94009461950121,51.1,36,51,63.2,1,morning,rain
695,DRIVER-26,2025-09-07 13:04:19.839083,2025-09-07 13:58:19.839083,40.87805353622963,-74.18782336981815,40.56845875960623,-73.95181904656785,56.4,54,32.3,62.6,4,night,storm
696,DRIVER-22,2025-09-08 20:33:29.790069,2025-09-08 22:11:29.790069,40.810824513155254,-73.94202245427067,40.80849783885405,-73.89288413899531,24.2,98,43.7,57.3,2,evening,clear
697,DRIVER-27,2025-09-12 11:21:45.115063,2025-09-12 12:45:45.115063,40.82856160549542,-73.8175543197805,40.70637716648843,-74.03152616757919,8.1,84,33.3,86.5,1,morning,storm
698,DRIVER-38,2025-09-11 08:55:39.423067,2025-09-11 10:18:39.423067,40.51006548871729,-73.81589165625172,40.830909138598805,-74.17392957898228,11,83,29.8,59.8,1,afternoon,clear
699,DRIVER-29,2025-09-08 00:13:19.573607,2025-09-08 01:33:19.573607,40.878514633540966,-73.78606744572407,40.685940291676246,-73.78458523957433,58.9,80,24.2,80.2,2,morning,fog
700,DRIVER-45,2025-09-08 09:27:09.340776,2025-09-08 10:58:09.340776,40.7628331916355,-73.91244161942896,40.62703304730967,-74.00282348033238,22.2,91,62.2,86,0,morning,clear
701,DRIVER-9,2025-09-11 10:01:17.716778,2025-09-11 10:32:17.716778,40.809590370369406,-73.70706625944129,40.63537312999708,-73.88014002902796,77.8,31,43.8,89.2,0,night,rain
702,DRIVER-37,2025-09-13 12:29:37.697075,2025-09-13 12:54:37.697075,40.56342924071911,-73.93933978342884,40.82658592471243,-73.9314627089125,69.4,25,67.8,75.8,1,afternoon,fog
703,DRIVER-33,2025-09-11 20:21:48.532569,2025-09-11 21:07:48.532569,40.72532160145069,-74.19634483562173,40.59912802610245,-74.04480273993715,31.6,46,65,68.1,3,evening,storm
704,DRIVER-3,2025-09-10 03:36:43.550665,2025-09-10 04:31:43.550665,40.71382857113352,-73.8589733144863,40.860749703826,-74.14110414705218,35.3,55,56,77,3,night,storm
705,DRIVER-49,2025-09-08 06:55:08.351320,2025-09-08 07:22:08.351320,40.55330899450421,-73.8644636589204,40.98379688731445,-73.72252790595259,77.7,27,53.8,89.3,0,night,fog
706,DRIVER-11,2025-09-11 06:00:52.772778,2025-09-11 06:51:52.772778,40.84961334929089,-73.72957727079834,40.6927237756613,-73.87891193272367,47.9,51,36.9,53.2,0,night,snow
707,DRIVER-12,2025-09-12 02:18:17.864219,2025-09-12 02:30:17.864219,40.68866636615689,-74.18454171347119,40.545404786422566,-74.18318841425685,38,12,65.6,62.8,4,night,storm
708,DRIVER-36,2025-09-07 14:02:06.616610,2025-09-07 14:17:06.616610,40.705774991849445,-74.19482736645382,40.86488955773866,-74.00309935832155,23.9,15,57.6,86.9,2,morning,fog
709,DRIVER-36,2025-09-13 04:43:00.478809,2025-09-13 06:11:00.478809,40.701921142185114,-74.19154660797916,40.578261262325256,-73.74553548807224,76.2,88,38.6,81.7,2,afternoon,rain
